id,answer,image_id,image,user_uid,quiz_id,created_at,updated_at
871,Tristeza,1520,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--830696e98df30ffe7e14d6b8dc942241d05469d7/mafalda_03_631_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:25 UTC,2021-07-14 21:55:25 UTC
872,Felicidad,1521,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkVGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--07f934caeb121a7f5fa188eff302da3d1f3272fb/mafalda_03_631_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:29 UTC,2021-07-14 21:55:29 UTC
873,Neutro,1522,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdklGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--446ea241dab9b4405c18b3d333e3796140a3289d/mafalda_03_631_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:31 UTC,2021-07-14 21:55:31 UTC
850,Neutro,1111,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGNFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9d6b8bc97549e77636aea0f9e049b7ce8ff70ac0/mafalda_03_583_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:23 UTC,2021-07-14 21:54:23 UTC
851,Felicidad,1231,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczhFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6bf634b58a34586aa036185b130de3250a9ba517/mafalda_03_597_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:29 UTC,2021-07-14 21:54:29 UTC
868,Felicidad,1378,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUlGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--72baf265409e5fff9cc0278ac39ea17ed670cb87/mafalda_03_615_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:12 UTC,2021-07-14 21:55:12 UTC
869,Asco,1379,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbU1GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--abc2aa6c17c0c2d08639c31b9e7e924e4c1964e4/mafalda_03_615_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:16 UTC,2021-07-14 21:55:16 UTC
870,Sorpresa ,1380,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5ce988621ca4a7f9c11ca0170fada5ca401ee28e/mafalda_03_615_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:21 UTC,2021-07-14 21:55:21 UTC
874,Sorpresa ,1523,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdk1GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0c26d60e9231da6cc4525b51cf1c907fd0d43940/mafalda_03_631_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:33 UTC,2021-07-14 21:55:33 UTC
875,Tristeza,1524,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e021266d8e5683276e67396a219cec5cf2f07dfd/mafalda_03_631_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:37 UTC,2021-07-14 21:55:37 UTC
876,Neutro,1525,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlVGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3a2cac02d3e86b70b39a69a5a1e35d4dbdc908d0/mafalda_03_631_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:46 UTC,2021-07-14 21:55:46 UTC
877,Tristeza,1526,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdllGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9a1e75116af74e612f545f205e4144833251e79f/mafalda_03_631_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:48 UTC,2021-07-14 21:55:48 UTC
878,Felicidad,1527,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmNGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fb75206d6161be7dd9f082b48e0db437edbd3f68/mafalda_03_632_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:51 UTC,2021-07-14 21:55:51 UTC
879,Sorpresa ,1528,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmdGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0b2c6b3191585c43f3b85ac3117da879d0b42fec/mafalda_03_632_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:55 UTC,2021-07-14 21:55:55 UTC
880,Ira,1529,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmtGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9a090d9c17edf0bf39ac15ba4e76857e5de02ae8/mafalda_03_632_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:59 UTC,2021-07-14 21:55:59 UTC
881,Felicidad,1680,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEFHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--53c396ef9ce4956ceda34dacd64914208dfe397c/mafalda_03_652_0_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:03 UTC,2021-07-14 21:56:03 UTC
882,Felicidad,1681,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEVHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6f1f1728627324c4ed5e993e8f98cfa6d265fb60/mafalda_03_652_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:05 UTC,2021-07-14 21:56:05 UTC
883,Neutro,1682,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcElHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--38d8d858e756354156cc06fd6c41ca955ee4f5ea/mafalda_03_652_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:08 UTC,2021-07-14 21:56:08 UTC
884,Neutro,1683,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcE1HIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9f61f5a1001fa22f3e902f530f6aeaa8c685243a/mafalda_03_652_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:09 UTC,2021-07-14 21:56:09 UTC
885,Felicidad,1684,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFFHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ebcd4a3ab1bae25680d40599d2448bf2977441b8/mafalda_03_652_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:11 UTC,2021-07-14 21:56:11 UTC
886,Neutro,1685,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFVHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--32353a4046339254c4303834ff9d0a0a4898ca7c/mafalda_03_652_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:13 UTC,2021-07-14 21:56:13 UTC
887,Neutro,1686,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFlHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--730109930cbd8f2cb0664ddfa863162e2ab3baf0/mafalda_03_652_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:16 UTC,2021-07-14 21:56:16 UTC
888,Neutro,1687,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGNHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e1b20c6cb9bb309363632c50cadfd755fc616ca1/mafalda_03_652_4_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:18 UTC,2021-07-14 21:56:18 UTC
889,Tristeza,1688,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGdHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dc8cb4eceb599a8dd012b64342a804556028ac29/mafalda_03_652_4_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:20 UTC,2021-07-14 21:56:20 UTC
890,Felicidad,1689,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGtHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f2f92fd752a0219118c2ce08d32d94b168ff2ed4/mafalda_03_653_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:22 UTC,2021-07-14 21:56:22 UTC
891,Ira,1849,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamtIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8069f5694b5d51e1b987c11ff797dda670f1e4b9/mafalda_03_670_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:29 UTC,2021-07-14 21:56:29 UTC
892,Neutro,1850,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBam9IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82304b9f61a4a99e93540dca303b0d5e4461de43/mafalda_03_670_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:31 UTC,2021-07-14 21:56:31 UTC
893,Felicidad,1851,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7d477ed62627418bfa9acb35000f1ea36054754e/mafalda_03_670_3_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:33 UTC,2021-07-14 21:56:33 UTC
894,Neutro,1852,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBandIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ee7994eca42d139da08efaa387063d74676da18c/mafalda_03_670_3_3.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:35 UTC,2021-07-14 21:56:35 UTC
895,Neutro,1853,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajBIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eeace5f7a8702ed1b9806ff08f6a94e1af28e899/mafalda_03_670_3_4.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:38 UTC,2021-07-14 21:56:38 UTC
896,Ira,1854,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajRIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c83b61a2cb21e9bfc9f592d39630c65d022f3161/mafalda_03_671_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:42 UTC,2021-07-14 21:56:42 UTC
897,Neutro,1855,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajhIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9b5e556b89a223f3054d1c0290facc37382c2270/mafalda_03_671_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:45 UTC,2021-07-14 21:56:45 UTC
898,Ira,1856,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0FIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f3ba8ededca75c929d3853f476345cd389e75579/mafalda_03_671_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:47 UTC,2021-07-14 21:56:47 UTC
899,Neutro,1857,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0VIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d56ad2af178fb1631ba4289bcded7a1cc0801c62/mafalda_03_671_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:49 UTC,2021-07-14 21:56:49 UTC
900,Ira,1858,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0lIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--475debbeade595bfefcf87c7a300103197178d8d/mafalda_03_671_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:51 UTC,2021-07-14 21:56:51 UTC
902,Tristeza,2029,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjBJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b8341b93449292d6f7077afb37b8ea2b9223ac84/mafalda_03_690_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:00 UTC,2021-07-14 21:57:00 UTC
903,Sorpresa ,2030,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjhJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a48ef5ff0989b4ee86f437ad8d8f7d7948e5e316/mafalda_03_690_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:02 UTC,2021-07-14 21:57:02 UTC
904,Neutro,2031,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0VJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--43dcf1588b03f0b4bbbb0131bca6965de4edc77b/mafalda_03_691_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:04 UTC,2021-07-14 21:57:04 UTC
906,Tristeza,2033,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1VJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9ab92476a105d4c2913365d498bcdec69620277a/mafalda_03_691_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:10 UTC,2021-07-14 21:57:10 UTC
908,Neutro,2035,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2tJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb5566a35a33f520bafae59051abd5e2b4b220f/mafalda_03_692_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:13 UTC,2021-07-14 21:57:13 UTC
910,Tristeza,2037,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3dJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c74e9f58aef1da48660cf20a4dd18f5879f2203f/mafalda_03_692_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:19 UTC,2021-07-14 21:57:19 UTC
911,Tristeza,2217,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdklKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2eaece5fb8c4d4f329f3dc2f69fe4332f6dac980/mafalda_03_714_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:22 UTC,2021-07-14 21:57:22 UTC
916,Felicidad,2222,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdndKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ee43efb4c872a42ba9e9cceb32b9108bc12aa15d/mafalda_03_715_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:33 UTC,2021-07-14 21:57:33 UTC
917,Sorpresa ,2223,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjRKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5af0402bbdbf02b3c8f70803e6c5b69ecbc40a76/mafalda_03_715_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:37 UTC,2021-07-14 21:57:37 UTC
918,Neutro,2224,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0FLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6b3d47e32719b641aab376dd4d6836403ff0e94f/mafalda_03_715_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:38 UTC,2021-07-14 21:57:38 UTC
919,Neutro,2225,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0lLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ebc68803150880caa88bf182478bd85dfb83413e/mafalda_03_716_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:40 UTC,2021-07-14 21:57:40 UTC
921,Sorpresa ,2416,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjRMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ef59729279ea6fa7d8f57a23ad71223e65b17382/mafalda_08_1461_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:54 UTC,2021-07-14 21:57:54 UTC
922,Neutro,2417,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0FMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ad5ba2d23611ea34669b4a4931e82a197bd805f7/mafalda_08_1461_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:56 UTC,2021-07-14 21:57:56 UTC
923,Neutro,2418,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb0lMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d2c59f3697d4bc1473fe1adcd7f5221752583437/mafalda_08_1461_4_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:59 UTC,2021-07-14 21:57:59 UTC
924,Neutro,2419,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1FMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eaf9ed2cc22be7b2ac72cac7115c6d6a04ca7d05/mafalda_08_1461_4_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:00 UTC,2021-07-14 21:58:00 UTC
925,Sorpresa ,2420,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1lMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fbf9f9b78dea3f244244d518c3256e5f87cff06e/mafalda_08_1462_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:03 UTC,2021-07-14 21:58:03 UTC
926,Neutro,2421,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2dMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c765996af27f3eb130167b11606702ecac71ea4a/mafalda_08_1462_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:05 UTC,2021-07-14 21:58:05 UTC
927,Neutro,2422,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb29MIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--edb394e534b22d01e77274639aff2397a5744f87/mafalda_08_1462_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:06 UTC,2021-07-14 21:58:06 UTC
928,Felicidad,2423,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3dMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--19295fdbf3fce411e08cc193ebc4e227aac7be6e/mafalda_08_1463_0_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:08 UTC,2021-07-14 21:58:08 UTC
929,Felicidad,2424,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzRMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d3c901f4583c8cb942d2a67d29cbd74f62015d31/mafalda_08_1463_0_3.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:11 UTC,2021-07-14 21:58:11 UTC
932,Tristeza,2626,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGdOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--68668ba1c3b6044e9270c22894f502a35ea3d813/mafalda_08_1487_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:18 UTC,2021-07-14 21:58:18 UTC
933,Neutro,2627,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaG9OIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c40bad0763528d0662cc18759d0204d05c73d3a5/mafalda_08_1487_0_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:21 UTC,2021-07-14 21:58:21 UTC
934,Neutro,2628,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHdOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--748c8ef564a985a0e87c70a46377345288570e17/mafalda_08_1487_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:23 UTC,2021-07-14 21:58:23 UTC
935,Tristeza,2629,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDROIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1fe4d6bc45dbbe0d4cf7551b2360c01de24f8e5b/mafalda_08_1487_1_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:24 UTC,2021-07-14 21:58:24 UTC
936,Neutro,2630,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUFOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bd0bc869fabe00f7cbeb3e88177126dc09b53dda/mafalda_08_1487_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:27 UTC,2021-07-14 21:58:27 UTC
937,Tristeza,2631,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUlOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--50a90da618160dd1e8b99851a2b021a11aa3c306/mafalda_08_1487_2_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:58:28 UTC,2021-07-14 21:58:28 UTC
901,Temor,2028,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnNJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--27145275d76de7c3dd43ce3569f57281733bff0c/mafalda_03_690_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:56:58 UTC,2021-07-14 21:56:58 UTC
905,Neutro,2032,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb01JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a63692ca4908c618c18d12d5caaf92b780502982/mafalda_03_691_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:06 UTC,2021-07-14 21:57:06 UTC
907,Tristeza,2034,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1lJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--084cd7d991de2163cfab85b057a80cb249b342dc/mafalda_03_692_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:11 UTC,2021-07-14 21:57:11 UTC
909,Neutro,2036,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb29JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--19c714ab2fce0a61de9274c6cb2c8d95e1a9423f/mafalda_03_692_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:17 UTC,2021-07-14 21:57:17 UTC
912,Felicidad,2218,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlFKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f6f088a175f06456e3ba9195de3b4f430d3bd451/mafalda_03_714_4_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:25 UTC,2021-07-14 21:57:25 UTC
913,Felicidad,2219,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdllKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--64fb43464bb8499e3ce6097adf582964d7c5548b/mafalda_03_714_5_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:57:27 UTC,2021-07-14 21:57:27 UTC
