id,answer,image_id,image,user_uid,quiz_id,created_at,updated_at
1752,Alegría,8278,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFlnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f06c2d7e107d7f7a3c58b8ab93bafbadd1b7de48/mafalda_03_682_4_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:05 UTC,2021-08-21 15:15:05 UTC
1754,Alegría,8280,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGdnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ef89f17853c52c39e980cf1c0d7348c146d9fbe3/mafalda_03_682_5_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:15 UTC,2021-08-21 15:15:15 UTC
1755,Otro,8281,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGtnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cbba747e6c5255a0a63544612ae5ca378c8f04a3/mafalda_03_682_5_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:17 UTC,2021-08-21 15:15:17 UTC
1756,Alegría,8282,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbG9nIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0cb1494f230e41bf592961dd9d1674785b3b4e8c/mafalda_03_683_0_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:19 UTC,2021-08-21 15:15:19 UTC
1757,Disgusto,8283,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHNnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2349f33f87970835cfb4d4d10ef66a3aa722921f/mafalda_03_683_0_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:21 UTC,2021-08-21 15:15:21 UTC
1758,Disgusto,8284,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHdnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fd6d774be3644fd682fedef1af0790bd5ad40070/mafalda_03_683_1_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:27 UTC,2021-08-21 15:15:27 UTC
1759,Neutro,8285,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDBnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94690466b95edadfcabb668400342eb90b78db9d/mafalda_03_683_1_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:30 UTC,2021-08-21 15:15:30 UTC
1762,Alegría,8438,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdllnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c24338adaf617702d75542252ef209f72047a2d2/mafalda_03_702_2_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:38 UTC,2021-08-21 15:15:38 UTC
1765,Disgusto,8441,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmtnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f09dcc85d767acb41f575af746c3541f9ccd4959/mafalda_03_703_0_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:49 UTC,2021-08-21 15:15:49 UTC
1767,Disgusto,8443,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnNnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--26f5dc4b63e645011e2637b5513be359f185b549/mafalda_03_703_1_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:15:57 UTC,2021-08-21 15:15:57 UTC
1769,Tristeza,8445,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjBnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--89441d075ea5bcd50eba49d4dc4bd3684f178048/mafalda_03_703_2_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:02 UTC,2021-08-21 15:16:02 UTC
1771,Neutro,8447,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjhnIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--35d20a6878b40277731dbf171c427a3f4a996be5/mafalda_03_704_0_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:07 UTC,2021-08-21 15:16:07 UTC
1772,Neutro,8607,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcDhoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7b80995d9d0d4c749e9bc1581dc077f773264cdd/mafalda_08_1445_0_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:11 UTC,2021-08-21 15:16:11 UTC
1776,Disgusto,8611,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcU1oIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ca216317cfdf7701c1c7fa46c3cae9eaadca0881/mafalda_08_1445_2_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:20 UTC,2021-08-21 15:16:20 UTC
1782,Disgusto,8787,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbE1pIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a732a7bbe995a7bc9155baf8165ea21913485cb5/mafalda_08_1466_2_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:53 UTC,2021-08-21 15:16:53 UTC
1783,Disgusto,8788,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a48a7345c0f48e01462dd5795fec9dbb3e6e32e5/mafalda_08_1466_3_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:55 UTC,2021-08-21 15:16:55 UTC
1786,Tristeza,8791,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGNpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b148dcfa415ff2d05311381c8783af6a15de1f62/mafalda_08_1466_4_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:00 UTC,2021-08-21 15:17:00 UTC
1795,Neutro,8980,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ae53de5a42e0cdcdf9d8d870eac716780410cba5/mafalda_08_1493_3_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:25 UTC,2021-08-21 15:17:25 UTC
1796,Neutro,8981,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--36290224956ccbe15a7c0d92b57b568ff85f9981/mafalda_08_1493_3_3.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:27 UTC,2021-08-21 15:17:27 UTC
1797,Otro,8982,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFlqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e95131760479551970b4ad1c63583bca3e62e046/mafalda_08_1493_3_4.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:29 UTC,2021-08-21 15:17:29 UTC
1800,Tristeza,8985,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGtqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7ed3677802043500411e521268e2b6f1d1b8fb53/mafalda_08_1493_4_3.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:39 UTC,2021-08-21 15:17:39 UTC
1801,Neutro,8986,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaG9qIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ec3aae98b4b02d93500876ed4d9adaf85d78b29c/mafalda_08_1493_4_4.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:42 UTC,2021-08-21 15:17:42 UTC
1774,Neutro,8609,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcUVoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d793c64d450188a64d43d23d8a916583f5165ce0/mafalda_08_1445_1_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:14 UTC,2021-08-21 15:16:14 UTC
1775,Neutro,8610,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcUloIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3399fcfc42e8ab6efe4944b50f6d454a285bfb78/mafalda_08_1445_2_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:18 UTC,2021-08-21 15:16:18 UTC
1777,Alegría,8612,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVFoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cf5a33d0c225a0c6fd7573e3c916dc4e78fee6a4/mafalda_08_1445_3_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:24 UTC,2021-08-21 15:16:24 UTC
1778,Enojo,8613,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVVoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ca974de650f27018b381c2a1dfdd0bbffca4a9b4/mafalda_08_1445_3_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:26 UTC,2021-08-21 15:16:26 UTC
1779,Otro,8614,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVloIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e3eefd7133a565ea81f6f7c5d76c90852589ffa0/mafalda_08_1446_0_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:29 UTC,2021-08-21 15:16:29 UTC
1780,Otro,8615,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWNoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1580ad71b6ea8962a5dc5a340126c09911e28939/mafalda_08_1446_1_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:32 UTC,2021-08-21 15:16:32 UTC
1781,Otro,8616,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWdoIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--70d0ac8df91a698396d0b43677e03df3c33af3f9/mafalda_08_1446_2_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:48 UTC,2021-08-21 15:16:48 UTC
1784,Alegría,8789,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFVpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0c5a3edb6f06cbf2cc4171b51f28eef61bef5b76/mafalda_08_1466_3_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:57 UTC,2021-08-21 15:16:57 UTC
1785,Alegría,8790,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFlpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cace587deae12bd74686d535054b2608d2026354/mafalda_08_1466_3_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:16:58 UTC,2021-08-21 15:16:58 UTC
1787,Tristeza,8792,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGdpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c70265e18d12be903630cd64e06d3d4a6cc662b7/mafalda_08_1466_4_3.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:02 UTC,2021-08-21 15:17:02 UTC
1788,Tristeza,8793,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGtpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d0ecb52c5e00fd3a877c677ec5f85d02886468b4/mafalda_08_1466_4_4.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:03 UTC,2021-08-21 15:17:03 UTC
1789,Otro,8794,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbG9pIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ea6170660f8608929e486418e005ea63f36fa2c4/mafalda_08_1467_0_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:05 UTC,2021-08-21 15:17:05 UTC
1790,Otro,8795,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHNpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4d8f0d48a70640862f89ea9832f44b7cc2a2ca15/mafalda_08_1467_0_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:07 UTC,2021-08-21 15:17:07 UTC
1791,Otro,8796,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHdpIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--83f19b7c4c0518e5773b341e7a13b19009df8cef/mafalda_08_1467_1_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:09 UTC,2021-08-21 15:17:09 UTC
1792,Otro,8977,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7898a9828770cd7b7fba9b06de5b5f2a17eac024/mafalda_08_1493_1_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:16 UTC,2021-08-21 15:17:16 UTC
1793,Enojo,8978,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaElqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fdb4e4b527b27d85a3419708825a11bf2a3709b0/mafalda_08_1493_2_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:21 UTC,2021-08-21 15:17:21 UTC
1794,Enojo,8979,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaE1qIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--35c0e7b9698b55926403f33113ddaef8d0c95f6c/mafalda_08_1493_3_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:23 UTC,2021-08-21 15:17:23 UTC
1798,Tristeza,8983,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGNqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--86b3e7e16cb46d59b00ef6514f5dff242176fc49/mafalda_08_1493_4_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:34 UTC,2021-08-21 15:17:34 UTC
1799,Enojo,8984,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGdqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--da7aea93e6b618e1f7d7d3cf41bf9d9d7ea6fe84/mafalda_08_1493_4_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 15:17:36 UTC,2021-08-21 15:17:36 UTC
1802,Disgusto,8987,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHNqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d149f7666fa31afcef7e2c98edb8d25893240121/mafalda_08_1493_4_5.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:17 UTC,2021-08-21 19:22:17 UTC
1803,Tristeza,8988,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHdqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ae3fffc244fe08b06e91b022c72d502a41ba4385/mafalda_08_1493_4_6.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:21 UTC,2021-08-21 19:22:21 UTC
1804,Disgusto,8989,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDBqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--851238e863dcbd6039b2e26178020cb8a9ccc666/mafalda_08_1493_4_7.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:23 UTC,2021-08-21 19:22:23 UTC
1805,Disgusto,8990,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDRqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2cd2377e9c63be294353493695c46957b85b07dd/mafalda_08_1493_4_8.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:26 UTC,2021-08-21 19:22:26 UTC
1806,Disgusto,8991,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaDhqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cde88a44b1adee6de7596127070a811059d1d84f/mafalda_08_1494_0_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:28 UTC,2021-08-21 19:22:28 UTC
1807,Enojo,8992,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--77604300119726eb062989d0fc32ccd97a5ed0f2/mafalda_08_1494_0_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:34 UTC,2021-08-21 19:22:34 UTC
1808,Neutro,8993,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c57fcdb5dbc29a8021ba559d788b5ee6b4cd95c6/mafalda_08_1494_0_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:36 UTC,2021-08-21 19:22:36 UTC
1809,Disgusto,8994,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUlqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5556d2a12061ff788c77e9d6682ff03006bc33f8/mafalda_08_1494_1_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:40 UTC,2021-08-21 19:22:40 UTC
1810,Neutro,8995,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaU1qIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bbc146c3b4e6b9095074e48e200ff67f894eb40/mafalda_08_1495_0_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:43 UTC,2021-08-21 19:22:43 UTC
1811,Miedo,8996,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--29c186bf13d1e24ef8c41de485f5c2fbe1f9671e/mafalda_08_1495_0_3.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:22:47 UTC,2021-08-21 19:22:47 UTC
1813,Otro,9008,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--11ed3b7f2e52451cd009a419c70f505e20682808/mafalda_08_1496_2_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:09 UTC,2021-08-21 19:23:09 UTC
1818,Otro,9013,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--04d28291e72855dd9fa18fd9ab3d841f9f5d1e81/mafalda_08_1496_4_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:42 UTC,2021-08-21 19:23:42 UTC
1819,Otro,9014,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBallqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ba7a33fddf714687ad44dc00d5c980949a18e0b9/mafalda_08_1496_4_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:42 UTC,2021-08-21 19:23:42 UTC
1820,Alegría,9015,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamNqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9f25340ceaf73db13f6af1b8ee2ed4fa4a205c54/mafalda_08_1497_0_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:42 UTC,2021-08-21 19:23:42 UTC
1821,Tristeza,9016,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamdqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fafe70209d86de7bc57326008d8e340f4c481939/mafalda_08_1497_1_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:45 UTC,2021-08-21 19:23:45 UTC
1822,Tristeza,9036,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3dqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c0bb6f6130be944e8e678c02d469460f5e149fc9/mafalda_08_1499_2_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:48 UTC,2021-08-21 19:23:48 UTC
1823,Disgusto,9037,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazBqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8069d64ea143157a74fd2d3ec2e4778f1e222e0a/mafalda_08_1499_3_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:53 UTC,2021-08-21 19:23:53 UTC
1824,Neutro,9038,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazRqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dc243db49250fed5c532430fcdd7c1c5f1da0a01/mafalda_08_1500_0_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:23:58 UTC,2021-08-21 19:23:58 UTC
1828,Otro,9042,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbElqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--127af9f391e62a4e9a146d85681b419f91615e7d/mafalda_08_1500_2_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:24:16 UTC,2021-08-21 19:24:16 UTC
1830,Sorpresa,9044,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c5a2aedd3665a221a810c66f40f3f4fd0f1b7e37/mafalda_08_1500_3_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:24:21 UTC,2021-08-21 19:24:21 UTC
1831,Neutro,9045,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1f5e4710a98e59042e085a8cdc51aa4525be90ef/mafalda_08_1500_3_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:24:25 UTC,2021-08-21 19:24:25 UTC
1832,Neutro,9076,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBblFqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--59a00fa4926c915a8f45a4a01570aa41da56f920/mafalda_08_1504_2_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:24:35 UTC,2021-08-21 19:24:35 UTC
1833,Otro,9077,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBblVqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--da9c66948e7c3a65c04c3e69a1a3f62190449012/mafalda_08_1504_3_0.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:24:45 UTC,2021-08-21 19:24:45 UTC
1834,Neutro,9078,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbllqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--810e8eaf9610d6856086d3a27c731f30db0164e9/mafalda_08_1505_0_1.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:24:51 UTC,2021-08-21 19:24:51 UTC
1835,Alegría,9079,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmNqIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c8daf540588c479cea2739080bc546cebdde65ca/mafalda_08_1505_0_2.jpg,JolRe5ZD4adC01tk8Lqoxn1mdIG2,15,2021-08-21 19:24:54 UTC,2021-08-21 19:24:54 UTC
